TransactionID,ProductName,StoreLocation,Quantity,Price,Date,TotalSales
TXN114516,Vegetables,Lidl,15,19.47,2023-03-20,292.04999999999995
TXN114517,Juice,Lidl,13,14.71,2023-08-12,191.23000000000002
TXN114518,Cheese,Lidl,16,8.81,2023-12-22,140.96
TXN114519,Juice,Co-Op,10,9.72,2023-02-04,97.2
TXN114520,Soda,Aldi,17,87.46,2023-10-16,1486.82
TXN114521,Bread,Lidl,19,6.12,2023-07-07,116.28
TXN114522,Eggs,Lidl,9,48.07,2023-12-26,432.63
TXN114523,Juice,Aldi,2,67.25,2023-02-05,134.5
TXN114524,Juice,Tesco,5,24.68,2023-04-10,123.4
TXN114525,Bread,Tesco,12,92.7,2023-01-16,1112.4
TXN114526,Snacks,Tesco,15,33.07,2023-06-15,496.05
TXN114527,Eggs,Sainsbury,12,50.11,2023-07-21,601.3199999999999
TXN114528,Fruits,Aldi,18,65.73,2023-02-20,1183.14
TXN114529,Eggs,Lidl,14,92.3,2023-01-07,1292.2
TXN114530,Milk,Sainsbury,12,73.39,2023-09-12,880.6800000000001
TXN114531,Snacks,Aldi,11,91.19,2023-01-12,1003.0899999999999
TXN114532,Snacks,Tesco,4,90.99,2023-01-26,363.96
TXN114533,Vegetables,Co-Op,1,74.56,2023-04-17,74.56
TXN114534,Eggs,Aldi,11,4.52,2023-05-06,49.72
TXN114535,Soda,Co-Op,9,33.42,2023-04-09,300.78000000000003
TXN114536,Soda,Co-Op,6,25.54,2023-03-31,153.24
TXN114537,Juice,Aldi,17,8.59,2023-04-14,146.03
TXN114538,Snacks,Sainsbury,2,10.75,2023-01-13,21.5
TXN114539,Milk,Tesco,8,64.88,2023-07-31,519.04
TXN114540,Eggs,Tesco,7,23.66,2023-01-04,165.62
TXN114541,Milk,Tesco,7,55.69,2023-09-25,389.83
TXN114542,Snacks,Tesco,11,72.04,2023-03-15,792.44
TXN114543,Cheese,Tesco,16,10.7,2023-10-06,171.2
TXN114544,Bread,Co-Op,1,78.55,2023-05-01,78.55
TXN114545,Fruits,Lidl,12,36.1,2023-04-10,433.20000000000005
TXN114546,Vegetables,Lidl,13,68.33,2023-10-17,888.29
TXN114547,Fruits,Sainsbury,2,22.91,2023-09-16,45.82
TXN114548,Cheese,Tesco,3,4.45,2023-02-14,13.350000000000001
TXN114549,Milk,Aldi,7,83.75,2023-02-02,586.25
TXN114550,Juice,Lidl,11,78.97,2023-10-16,868.67
TXN114551,Milk,Aldi,12,24.91,2023-01-26,298.92
TXN114552,Milk,Sainsbury,6,65.93,2023-12-02,395.58000000000004
TXN114553,Eggs,Aldi,16,46.2,2023-05-08,739.2
TXN114554,Bread,Co-Op,17,55.92,2023-08-01,950.64
TXN114555,Fruits,Sainsbury,13,86.29,2023-02-12,1121.77
TXN114556,Eggs,Sainsbury,17,43.67,2023-06-30,742.39
TXN114557,Butter,Tesco,7,39.41,2023-05-06,275.87
TXN114558,Vegetables,Sainsbury,17,7.18,2023-09-18,122.06
TXN114559,Eggs,Aldi,5,48.32,2023-05-30,241.6
TXN114560,Soda,Co-Op,19,95.23,2023-03-04,1809.3700000000001
TXN114561,Juice,Sainsbury,6,51.25,2023-01-24,307.5
TXN114562,Fruits,Tesco,13,1.38,2023-04-19,17.939999999999998
TXN114563,Juice,Tesco,17,25.45,2023-06-27,432.65
TXN114564,Cheese,Sainsbury,18,66.99,2023-04-01,1205.82
TXN114565,Butter,Sainsbury,13,19.47,2023-01-21,253.10999999999999
TXN114566,Bread,Co-Op,6,97.98,2023-11-12,587.88
TXN114567,Juice,Co-Op,4,56.22,2023-07-16,224.88
TXN114568,Vegetables,Lidl,16,44.69,2023-11-19,715.04
TXN114569,Snacks,Sainsbury,14,53.68,2023-06-18,751.52
TXN114570,Snacks,Sainsbury,8,55.4,2023-11-08,443.2
TXN114571,Butter,Lidl,2,52.53,2023-09-01,105.06
TXN114572,Eggs,Lidl,14,95.92,2023-09-23,1342.88
TXN114573,Eggs,Co-Op,2,27.43,2023-04-21,54.86
TXN114574,Milk,Tesco,3,80.08,2023-09-16,240.24
TXN114575,Milk,Aldi,15,16.25,2023-08-15,243.75
TXN114576,Soda,Sainsbury,12,74.19,2023-10-19,890.28
TXN114577,Eggs,Sainsbury,15,85.91,2023-01-02,1288.6499999999999
TXN114578,Vegetables,Aldi,2,56.13,2023-05-20,112.26
TXN114579,Soda,Sainsbury,6,81.75,2023-04-06,490.5
TXN114580,Fruits,Lidl,10,27.76,2023-09-22,277.6
TXN114581,Juice,Co-Op,11,79.72,2023-05-21,876.92
TXN114582,Butter,Tesco,12,94.74,2023-01-06,1136.8799999999999
TXN114583,Fruits,Co-Op,4,67.11,2023-04-04,268.44
TXN114584,Bread,Lidl,19,58.66,2023-12-08,1114.54
TXN114585,Fruits,Co-Op,9,39.03,2023-06-30,351.27
TXN114586,Fruits,Aldi,15,89.98,2023-02-10,1349.7
TXN114587,Soda,Sainsbury,19,67.67,2023-03-01,1285.73
TXN114588,Eggs,Sainsbury,5,58.27,2023-04-14,291.35
TXN114589,Eggs,Co-Op,18,97.49,2023-09-26,1754.82
TXN114590,Eggs,Lidl,8,5.86,2023-06-20,46.88
TXN114591,Juice,Aldi,4,95.71,2023-11-28,382.84
TXN114592,Vegetables,Aldi,19,39.75,2023-04-09,755.25
TXN114593,Fruits,Lidl,2,41.7,2023-01-07,83.4
TXN114594,Juice,Lidl,19,53.0,2023-10-10,1007.0
TXN114595,Cheese,Lidl,10,45.63,2023-03-14,456.3
TXN114596,Fruits,Aldi,12,30.77,2023-03-01,369.24
TXN114597,Juice,Tesco,6,73.35,2023-08-24,440.09999999999997
TXN114598,Soda,Lidl,12,21.13,2023-07-30,253.56
TXN114599,Snacks,Co-Op,16,48.91,2023-07-23,782.56
TXN114600,Cheese,Co-Op,5,69.62,2023-12-16,348.1
TXN114601,Juice,Lidl,12,70.83,2023-10-09,849.96
TXN114602,Juice,Aldi,7,81.25,2023-06-29,568.75
TXN114603,Fruits,Co-Op,14,60.08,2023-02-12,841.12
TXN114604,Milk,Lidl,12,45.44,2023-02-10,545.28
TXN114605,Butter,Aldi,13,38.8,2023-09-25,504.4
TXN114606,Juice,Tesco,5,33.4,2023-08-05,167.0
TXN114607,Bread,Aldi,19,46.39,2023-06-21,881.41
TXN114608,Butter,Tesco,10,25.3,2023-07-19,253.0
TXN114609,Eggs,Lidl,16,1.63,2023-05-10,26.08
TXN114610,Soda,Sainsbury,8,78.0,2023-04-16,624.0
TXN114611,Butter,Lidl,4,98.29,2023-12-14,393.16
TXN114612,Milk,Tesco,16,33.52,2023-02-03,536.32
TXN114613,Juice,Sainsbury,17,82.22,2023-06-07,1397.74
TXN114614,Eggs,Aldi,18,15.46,2023-12-20,278.28000000000003
TXN114615,Vegetables,Sainsbury,12,97.64,2023-11-16,1171.68
TXN114616,Milk,Sainsbury,13,99.39,2023-07-10,1292.07
TXN114617,Butter,Tesco,9,37.51,2023-08-22,337.59
TXN114618,Cheese,Lidl,6,45.61,2023-10-08,273.65999999999997
TXN114619,Fruits,Co-Op,4,4.05,2023-12-27,16.2
TXN114620,Snacks,Tesco,4,91.21,2023-06-09,364.84
TXN114621,Milk,Lidl,15,46.87,2023-08-28,703.05
TXN114622,Fruits,Aldi,12,33.58,2023-11-04,402.96
TXN114623,Snacks,Co-Op,4,44.44,2023-12-25,177.76
TXN114624,Fruits,Aldi,5,82.35,2023-12-28,411.75
TXN114625,Bread,Aldi,4,9.09,2023-08-18,36.36
TXN114626,Butter,Lidl,13,10.26,2023-09-14,133.38
TXN114627,Snacks,Tesco,16,64.98,2023-05-10,1039.68
TXN114628,Milk,Co-Op,16,53.24,2023-12-13,851.84
TXN114629,Cheese,Lidl,14,22.16,2023-05-28,310.24
TXN114630,Snacks,Aldi,4,85.2,2023-02-03,340.8
TXN114631,Vegetables,Tesco,7,86.66,2023-01-12,606.62
TXN114632,Cheese,Sainsbury,14,15.27,2023-08-28,213.78
TXN114633,Butter,Lidl,13,31.7,2023-11-12,412.09999999999997
TXN114634,Snacks,Aldi,9,3.99,2023-03-17,35.910000000000004
TXN114635,Milk,Aldi,9,16.01,2023-08-30,144.09
TXN114636,Juice,Tesco,3,20.84,2023-09-26,62.519999999999996
TXN114637,Eggs,Tesco,9,49.73,2023-12-01,447.57
TXN114638,Snacks,Lidl,6,17.36,2023-12-31,104.16
TXN114639,Snacks,Lidl,10,4.0,2023-05-03,40.0
TXN114640,Butter,Tesco,7,47.69,2023-06-26,333.83
TXN114641,Bread,Sainsbury,13,65.8,2023-11-30,855.4
TXN114642,Eggs,Lidl,5,19.5,2023-07-19,97.5
TXN114643,Butter,Aldi,6,35.98,2023-03-16,215.88
TXN114644,Fruits,Sainsbury,10,40.51,2023-05-16,405.09999999999997
TXN114645,Snacks,Sainsbury,8,89.41,2023-08-25,715.28
TXN114646,Cheese,Tesco,2,45.84,2023-10-03,91.68
TXN114647,Juice,Aldi,15,68.39,2023-12-12,1025.85
TXN114648,Snacks,Sainsbury,9,61.39,2023-04-29,552.51
TXN114649,Cheese,Aldi,2,36.35,2023-08-04,72.7
TXN114650,Vegetables,Co-Op,1,37.81,2023-08-31,37.81
TXN114651,Snacks,Aldi,12,25.64,2023-03-19,307.68
TXN114652,Snacks,Tesco,18,24.76,2023-08-07,445.68
TXN114653,Soda,Sainsbury,11,71.3,2023-07-24,784.3
TXN114654,Snacks,Sainsbury,13,7.87,2023-01-24,102.31
TXN114655,Soda,Aldi,17,29.97,2023-03-29,509.49
TXN114656,Juice,Tesco,8,22.69,2023-07-07,181.52
TXN114657,Snacks,Co-Op,1,62.84,2023-04-16,62.84
TXN114658,Eggs,Sainsbury,17,18.77,2023-04-18,319.09
TXN114659,Butter,Tesco,16,35.37,2023-04-24,565.92
TXN114660,Snacks,Tesco,19,1.63,2023-08-03,30.97
TXN114661,Cheese,Aldi,19,73.25,2023-01-15,1391.75
TXN114662,Cheese,Lidl,14,16.34,2023-01-10,228.76
TXN114663,Eggs,Lidl,14,61.92,2023-03-15,866.88
TXN114664,Cheese,Tesco,5,41.1,2023-08-02,205.5
TXN114665,Milk,Sainsbury,6,5.32,2023-12-22,31.92
TXN114666,Milk,Co-Op,17,58.74,2023-12-29,998.58
TXN114667,Butter,Lidl,3,86.23,2023-03-10,258.69
TXN114668,Soda,Sainsbury,3,97.28,2023-07-02,291.84000000000003
TXN114669,Snacks,Aldi,3,82.93,2023-08-27,248.79000000000002
TXN114670,Eggs,Co-Op,18,18.37,2023-02-19,330.66
TXN114671,Milk,Lidl,14,89.05,2023-07-29,1246.7
TXN114672,Vegetables,Sainsbury,8,11.61,2023-04-01,92.88
TXN114673,Fruits,Sainsbury,15,42.69,2023-07-06,640.3499999999999
TXN114674,Juice,Tesco,16,64.46,2023-04-25,1031.36
TXN114675,Snacks,Co-Op,2,39.09,2023-02-16,78.18
TXN114676,Juice,Co-Op,6,23.99,2023-02-17,143.94
TXN114677,Soda,Co-Op,1,59.17,2023-07-01,59.17
TXN114678,Fruits,Sainsbury,7,65.47,2023-12-12,458.28999999999996
TXN114679,Cheese,Co-Op,6,13.98,2023-07-01,83.88
TXN114680,Cheese,Lidl,14,31.59,2023-02-19,442.26
TXN114681,Fruits,Tesco,2,75.97,2023-12-02,151.94
TXN114682,Bread,Sainsbury,4,48.68,2023-04-07,194.72
TXN114683,Bread,Sainsbury,18,78.68,2023-12-23,1416.2400000000002
TXN114684,Fruits,Aldi,6,87.45,2023-09-24,524.7
TXN114685,Eggs,Sainsbury,7,53.67,2023-09-19,375.69
TXN114686,Eggs,Tesco,7,34.25,2023-09-20,239.75
TXN114687,Butter,Aldi,15,59.4,2023-02-18,891.0
TXN114688,Juice,Sainsbury,10,60.29,2023-03-10,602.9
TXN114689,Fruits,Co-Op,3,5.23,2023-08-13,15.690000000000001
TXN114690,Cheese,Tesco,19,33.79,2023-08-05,642.01
TXN114691,Fruits,Aldi,4,39.64,2023-07-27,158.56
TXN114692,Snacks,Sainsbury,3,28.09,2023-04-15,84.27
TXN114693,Milk,Co-Op,1,39.42,2023-11-07,39.42
TXN114694,Soda,Sainsbury,12,6.76,2023-06-01,81.12
TXN114695,Eggs,Co-Op,8,7.12,2023-09-05,56.96
TXN114696,Butter,Tesco,11,43.2,2023-12-27,475.20000000000005
TXN114697,Snacks,Lidl,3,59.45,2023-09-10,178.35000000000002
TXN114698,Eggs,Lidl,5,85.16,2023-01-11,425.79999999999995
TXN114699,Cheese,Lidl,7,63.13,2023-10-10,441.91
TXN114700,Soda,Co-Op,7,27.7,2023-06-22,193.9
TXN114701,Butter,Tesco,3,98.15,2023-06-01,294.45000000000005
TXN114702,Eggs,Co-Op,2,15.02,2023-08-24,30.04
TXN114704,Soda,Tesco,7,67.67,2023-02-22,473.69
TXN114705,Eggs,Sainsbury,1,6.64,2023-03-14,6.64
TXN114706,Milk,Lidl,10,28.26,2023-11-24,282.6
TXN114707,Vegetables,Lidl,13,29.57,2023-07-16,384.41
TXN114708,Juice,Co-Op,6,28.26,2023-11-20,169.56
TXN114709,Eggs,Aldi,8,29.72,2023-12-21,237.76
TXN114710,Butter,Aldi,9,18.75,2023-03-12,168.75
TXN114711,Snacks,Co-Op,13,60.71,2023-02-20,789.23
TXN114712,Cheese,Aldi,2,71.95,2023-02-19,143.9
TXN114713,Fruits,Lidl,5,34.45,2023-09-21,172.25
TXN114714,Soda,Aldi,1,94.44,2023-05-23,94.44
TXN114715,Eggs,Tesco,12,92.83,2023-08-04,1113.96
TXN114716,Bread,Lidl,7,17.05,2023-12-19,119.35000000000001
TXN114717,Fruits,Co-Op,5,38.78,2023-03-25,193.9
TXN114718,Eggs,Tesco,3,83.58,2023-03-08,250.74
TXN114719,Cheese,Sainsbury,10,50.1,2023-08-05,501.0
TXN114720,Soda,Co-Op,9,10.56,2023-02-10,95.04
TXN114721,Eggs,Tesco,7,35.37,2023-10-29,247.58999999999997
TXN114722,Milk,Lidl,7,75.43,2023-01-17,528.01
TXN114723,Snacks,Sainsbury,6,62.87,2023-01-04,377.21999999999997
TXN114724,Milk,Lidl,2,83.85,2023-05-23,167.7
TXN114725,Snacks,Lidl,8,97.27,2023-07-17,778.16
TXN114726,Fruits,Co-Op,12,18.94,2023-11-15,227.28000000000003
TXN114727,Fruits,Lidl,16,25.62,2023-04-05,409.92
TXN114728,Milk,Tesco,13,94.6,2023-03-24,1229.8
TXN114729,Snacks,Sainsbury,6,36.75,2023-02-14,220.5
TXN114731,Eggs,Co-Op,5,5.82,2023-05-07,29.1
TXN114732,Snacks,Lidl,4,37.79,2023-06-12,151.16
TXN114733,Snacks,Lidl,19,71.27,2023-06-06,1354.1299999999999
TXN114734,Soda,Co-Op,10,21.2,2023-09-12,212.0
TXN114735,Fruits,Co-Op,16,21.33,2023-11-25,341.28
TXN114736,Fruits,Aldi,11,26.68,2023-12-21,293.48
TXN114737,Vegetables,Tesco,18,57.29,2023-03-23,1031.22
TXN114738,Bread,Co-Op,7,92.01,2023-04-18,644.07
TXN114739,Milk,Aldi,14,16.35,2023-05-05,228.90000000000003
TXN114740,Juice,Lidl,9,65.32,2023-02-01,587.8799999999999
TXN114741,Eggs,Aldi,1,47.34,2023-09-12,47.34
TXN114742,Milk,Sainsbury,2,91.31,2023-10-30,182.62
TXN114743,Milk,Aldi,14,83.54,2023-02-24,1169.5600000000002
TXN114744,Milk,Aldi,17,93.64,2023-02-07,1591.88
TXN114745,Milk,Sainsbury,8,79.72,2023-09-29,637.76
TXN114746,Juice,Aldi,5,80.08,2023-04-17,400.4
TXN114747,Juice,Co-Op,7,78.16,2023-03-26,547.12
TXN114748,Snacks,Aldi,11,73.53,2023-02-20,808.83
TXN114749,Snacks,Tesco,7,64.03,2023-01-03,448.21000000000004
TXN114750,Vegetables,Aldi,8,86.96,2023-09-27,695.68
TXN114751,Soda,Sainsbury,11,14.83,2023-01-31,163.13
TXN114752,Eggs,Aldi,15,34.96,2023-05-06,524.4
TXN114753,Fruits,Sainsbury,14,82.72,2023-10-09,1158.08
TXN114754,Snacks,Tesco,18,48.99,2023-03-05,881.82
TXN114755,Eggs,Aldi,5,49.54,2023-04-02,247.7
TXN114756,Butter,Co-Op,8,63.25,2023-05-29,506.0
TXN114757,Snacks,Aldi,13,37.9,2023-05-19,492.7
TXN114758,Soda,Lidl,18,56.26,2023-02-04,1012.68
TXN114759,Juice,Tesco,14,29.0,2023-12-24,406.0
TXN114760,Soda,Co-Op,8,47.24,2023-01-18,377.92
TXN114761,Fruits,Co-Op,10,88.13,2023-11-01,881.3
TXN114762,Milk,Aldi,7,21.16,2023-04-26,148.12
TXN114763,Juice,Lidl,3,66.27,2023-04-05,198.81
TXN114764,Fruits,Sainsbury,11,47.89,2023-01-11,526.79
TXN114765,Bread,Tesco,6,42.46,2023-06-16,254.76
TXN114766,Fruits,Co-Op,10,10.96,2023-06-24,109.60000000000001
TXN114767,Juice,Tesco,4,26.78,2023-07-05,107.12
TXN114768,Juice,Lidl,10,9.11,2023-10-02,91.1
TXN114769,Cheese,Aldi,9,22.93,2023-07-14,206.37
TXN114770,Eggs,Aldi,11,90.41,2023-12-09,994.51
TXN114771,Eggs,Sainsbury,3,60.04,2023-05-08,180.12
TXN114772,Snacks,Sainsbury,10,57.36,2023-02-27,573.6
TXN114773,Eggs,Aldi,15,87.24,2023-07-10,1308.6
TXN114774,Cheese,Aldi,17,34.95,2023-11-27,594.1500000000001
TXN114775,Milk,Co-Op,5,63.97,2023-02-26,319.85
TXN114776,Vegetables,Lidl,1,72.28,2024-01-01,72.28
TXN114777,Butter,Sainsbury,7,91.35,2023-06-10,639.4499999999999
TXN114778,Cheese,Tesco,1,73.63,2023-03-20,73.63
TXN114779,Milk,Lidl,5,16.14,2023-10-22,80.7
TXN114780,Snacks,Lidl,2,83.56,2023-01-21,167.12
TXN114781,Vegetables,Lidl,13,35.85,2023-05-16,466.05
TXN114782,Cheese,Co-Op,12,50.16,2023-05-28,601.92
TXN114783,Vegetables,Aldi,7,77.66,2023-06-22,543.62
TXN114784,Soda,Lidl,17,83.5,2023-11-13,1419.5
TXN114785,Milk,Sainsbury,3,49.26,2023-07-26,147.78
TXN114786,Soda,Aldi,11,44.1,2023-08-25,485.1
TXN114787,Juice,Lidl,3,63.06,2023-08-29,189.18
TXN114788,Bread,Co-Op,16,32.36,2023-09-17,517.76
TXN114789,Milk,Aldi,3,84.87,2023-10-20,254.61
TXN114790,Butter,Lidl,17,53.22,2023-05-09,904.74
TXN114791,Snacks,Lidl,16,17.96,2023-06-17,287.36
TXN114792,Soda,Aldi,4,42.7,2023-06-19,170.8
TXN114793,Juice,Co-Op,16,5.95,2023-09-30,95.2
TXN114794,Milk,Sainsbury,14,11.82,2023-08-29,165.48000000000002
TXN114795,Cheese,Aldi,17,50.77,2023-12-17,863.09
TXN114796,Butter,Sainsbury,11,3.98,2023-08-27,43.78
TXN114797,Juice,Sainsbury,14,2.22,2023-06-20,31.080000000000002
TXN114798,Milk,Aldi,11,90.73,2023-07-22,998.0300000000001
TXN114799,Cheese,Lidl,11,7.23,2023-02-22,79.53
TXN114800,Eggs,Lidl,11,55.16,2023-09-30,606.76
TXN114801,Juice,Co-Op,2,8.03,2023-01-20,16.06
TXN114802,Eggs,Lidl,1,67.66,2023-01-20,67.66
TXN114803,Snacks,Aldi,6,31.36,2023-07-06,188.16
TXN114804,Vegetables,Co-Op,5,45.54,2023-04-07,227.7
TXN114805,Fruits,Aldi,4,26.06,2023-06-17,104.24
TXN114806,Vegetables,Lidl,18,17.71,2023-10-31,318.78000000000003
TXN114807,Milk,Aldi,2,2.51,2023-06-03,5.02
TXN114808,Vegetables,Co-Op,16,68.82,2023-02-05,1101.12
TXN114809,Fruits,Co-Op,11,28.15,2023-03-29,309.65
TXN114810,Milk,Aldi,15,69.32,2023-01-19,1039.8
TXN114811,Cheese,Tesco,5,94.97,2023-01-29,474.85
TXN114812,Milk,Tesco,1,84.72,2023-09-26,84.72
TXN114813,Snacks,Tesco,18,84.48,2023-06-21,1520.64
TXN114814,Butter,Co-Op,7,87.84,2023-02-14,614.88
TXN114815,Snacks,Sainsbury,14,53.0,2023-06-13,742.0
TXN114816,Bread,Lidl,12,8.96,2023-03-30,107.52000000000001
TXN114817,Cheese,Lidl,5,2.78,2023-09-25,13.899999999999999
TXN114818,Butter,Co-Op,4,15.41,2023-12-28,61.64
TXN114819,Milk,Co-Op,16,87.96,2023-03-22,1407.36
TXN114820,Butter,Tesco,18,39.86,2023-09-06,717.48
TXN114821,Vegetables,Aldi,1,72.07,2023-05-29,72.07
TXN114822,Butter,Lidl,5,34.01,2023-01-29,170.04999999999998
TXN114823,Soda,Sainsbury,16,23.83,2023-12-08,381.28
TXN114824,Milk,Co-Op,15,53.29,2023-06-29,799.35
TXN114825,Vegetables,Tesco,14,30.27,2023-11-02,423.78
TXN114826,Milk,Tesco,19,91.59,2023-04-13,1740.21
TXN114827,Butter,Aldi,15,1.77,2023-08-13,26.55
TXN114828,Butter,Lidl,2,16.48,2023-03-29,32.96
TXN114829,Juice,Co-Op,15,46.06,2023-01-20,690.9000000000001
TXN114830,Soda,Sainsbury,16,32.28,2023-06-27,516.48
TXN114831,Butter,Sainsbury,12,17.16,2023-10-05,205.92000000000002
TXN114832,Vegetables,Aldi,11,86.63,2023-12-29,952.93
TXN114833,Cheese,Co-Op,6,71.72,2023-06-21,430.32
TXN114834,Fruits,Lidl,4,84.87,2023-03-19,339.48
TXN114835,Bread,Sainsbury,2,83.2,2023-02-11,166.4
TXN114836,Milk,Sainsbury,12,83.22,2023-03-07,998.64
TXN114837,Fruits,Tesco,14,92.7,2023-05-03,1297.8
TXN114838,Milk,Sainsbury,13,77.58,2023-08-13,1008.54
TXN114839,Butter,Tesco,5,93.98,2023-08-29,469.90000000000003
TXN114840,Cheese,Lidl,8,3.69,2023-10-21,29.52
TXN114841,Milk,Lidl,10,50.66,2023-04-25,506.59999999999997
TXN114842,Juice,Co-Op,4,1.08,2023-01-27,4.32
TXN114843,Snacks,Tesco,6,37.91,2023-12-18,227.45999999999998
TXN114844,Fruits,Lidl,8,54.87,2023-01-17,438.96
TXN114845,Milk,Aldi,19,44.05,2023-08-24,836.9499999999999
TXN114846,Eggs,Sainsbury,5,16.28,2023-05-10,81.4
TXN114847,Fruits,Co-Op,10,82.21,2023-10-15,822.0999999999999
TXN114848,Vegetables,Lidl,1,4.75,2023-06-06,4.75
TXN114849,Eggs,Tesco,15,70.15,2023-10-13,1052.25
TXN114850,Bread,Co-Op,11,94.05,2023-04-15,1034.55
TXN114851,Eggs,Lidl,9,59.85,2023-06-08,538.65
TXN114852,Fruits,Lidl,5,82.43,2023-04-08,412.15000000000003
TXN114853,Cheese,Aldi,7,83.27,2023-12-02,582.89
TXN114854,Soda,Co-Op,8,25.12,2023-09-02,200.96
TXN114855,Cheese,Sainsbury,19,63.86,2023-07-02,1213.34
TXN114856,Fruits,Co-Op,12,21.08,2023-04-14,252.95999999999998
TXN114857,Eggs,Sainsbury,9,42.84,2023-05-04,385.56000000000006
TXN114858,Juice,Lidl,17,49.31,2023-06-23,838.27
TXN114859,Butter,Co-Op,14,83.02,2023-04-10,1162.28
TXN114860,Juice,Lidl,3,41.38,2023-01-06,124.14000000000001
TXN114861,Cheese,Tesco,17,46.63,2023-08-19,792.71
TXN114862,Cheese,Aldi,9,77.0,2023-06-27,693.0
TXN114863,Cheese,Aldi,7,31.19,2023-01-17,218.33
TXN114864,Fruits,Lidl,14,7.65,2023-04-23,107.10000000000001
TXN114866,Bread,Aldi,15,76.16,2023-03-14,1142.3999999999999
TXN114867,Juice,Co-Op,4,50.74,2023-08-20,202.96
TXN114868,Milk,Co-Op,8,60.21,2023-05-09,481.68
TXN114869,Soda,Co-Op,13,11.72,2023-12-14,152.36
TXN114870,Milk,Lidl,14,61.08,2023-05-07,855.12
TXN114871,Eggs,Tesco,2,65.02,2023-04-14,130.04
TXN114872,Soda,Tesco,3,6.81,2023-05-12,20.43
TXN114873,Fruits,Co-Op,2,81.51,2023-03-05,163.02
TXN114874,Fruits,Sainsbury,10,76.25,2023-02-23,762.5
TXN114875,Eggs,Lidl,16,28.01,2023-05-26,448.16
TXN114876,Eggs,Co-Op,3,29.29,2023-04-23,87.87
TXN114877,Milk,Lidl,7,60.66,2023-04-24,424.62
TXN114878,Soda,Lidl,14,64.4,2023-10-03,901.6000000000001
TXN114879,Soda,Sainsbury,15,24.07,2023-09-15,361.05
TXN114880,Snacks,Tesco,1,73.64,2023-02-12,73.64
TXN114881,Vegetables,Co-Op,17,7.64,2023-05-20,129.88
TXN114883,Butter,Lidl,19,1.17,2023-09-18,22.229999999999997
TXN114884,Juice,Lidl,18,63.34,2023-05-14,1140.1200000000001
TXN114885,Vegetables,Aldi,2,29.69,2023-01-27,59.38
TXN114886,Butter,Co-Op,14,70.89,2023-09-12,992.46
TXN114887,Milk,Sainsbury,7,56.29,2023-08-25,394.03
TXN114888,Cheese,Aldi,6,90.42,2023-12-02,542.52
TXN114889,Snacks,Tesco,12,97.4,2023-09-08,1168.8000000000002
TXN114890,Bread,Lidl,2,96.88,2023-03-05,193.76
TXN114891,Snacks,Tesco,15,99.77,2023-08-26,1496.55
TXN114892,Milk,Sainsbury,3,71.87,2023-08-13,215.61
TXN114893,Juice,Lidl,12,27.78,2023-05-10,333.36
TXN114894,Cheese,Aldi,10,69.88,2023-09-04,698.8
TXN114895,Soda,Sainsbury,11,32.84,2023-09-23,361.24
TXN114896,Eggs,Aldi,1,33.65,2023-10-23,33.65
TXN114897,Fruits,Aldi,14,33.99,2023-04-21,475.86
TXN114898,Fruits,Co-Op,5,78.68,2023-09-13,393.40000000000003
TXN114899,Vegetables,Sainsbury,8,74.58,2023-12-12,596.64
TXN114900,Eggs,Tesco,15,89.75,2023-06-21,1346.25
TXN114901,Fruits,Lidl,1,48.07,2023-09-04,48.07
TXN114902,Bread,Sainsbury,1,86.61,2023-04-02,86.61
TXN114903,Eggs,Co-Op,12,6.31,2023-05-21,75.72
TXN114904,Milk,Aldi,2,82.66,2023-03-28,165.32
TXN114905,Butter,Sainsbury,18,98.52,2023-01-24,1773.36
TXN114906,Eggs,Sainsbury,12,70.2,2023-07-10,842.4000000000001
TXN114907,Bread,Co-Op,1,79.6,2023-07-24,79.6
TXN114908,Butter,Tesco,7,97.69,2023-03-05,683.8299999999999
TXN114909,Bread,Aldi,6,21.94,2023-04-05,131.64000000000001
TXN114910,Cheese,Aldi,16,12.96,2023-11-24,207.36
TXN114911,Milk,Sainsbury,3,91.01,2023-03-26,273.03000000000003
TXN114912,Soda,Co-Op,2,35.47,2023-01-17,70.94
TXN114913,Fruits,Lidl,19,20.5,2023-06-23,389.5
TXN114914,Juice,Sainsbury,1,63.34,2023-04-11,63.34
TXN114915,Vegetables,Co-Op,17,25.95,2023-06-26,441.15
TXN114916,Butter,Sainsbury,11,24.02,2023-07-11,264.21999999999997
TXN114917,Cheese,Aldi,11,42.5,2023-07-05,467.5
TXN114918,Juice,Aldi,11,74.6,2023-05-24,820.5999999999999
TXN114919,Snacks,Sainsbury,3,20.82,2023-10-15,62.46
TXN114920,Butter,Sainsbury,8,78.59,2023-08-11,628.72
TXN114922,Cheese,Lidl,18,2.06,2023-12-30,37.08
TXN114923,Milk,Co-Op,2,98.54,2023-08-10,197.08
TXN114924,Butter,Lidl,17,79.71,2023-06-06,1355.07
TXN114925,Bread,Tesco,5,31.79,2023-12-20,158.95
TXN114926,Butter,Tesco,17,94.26,2023-08-17,1602.42
TXN114927,Eggs,Lidl,14,50.86,2023-12-14,712.04
TXN114928,Butter,Sainsbury,19,55.74,2023-09-03,1059.06
TXN114929,Butter,Lidl,15,20.47,2023-12-15,307.04999999999995
TXN114930,Snacks,Lidl,9,16.26,2023-05-09,146.34
