TransactionID,ProductName,StoreLocation,Quantity,Price,Date,TotalSales
T118037,Apples,Tesco - Cardiff Bay,2,2.62,2024-07-05 21:23:32.563421,5.24
T118038,Apples,Tesco - Cardiff Bay,9,2.46,2025-03-29 21:23:32.563423,22.14
T118039,Cheese,Tesco - Sheffield Hills,7,7.56,2024-06-19 21:23:32.563426,52.919999999999995
T118040,Eggs,Tesco - Bristol Eastgate,6,16.58,2025-03-11 21:23:32.563428,99.47999999999999
T118041,Cheese,Tesco - Sheffield Hills,2,11.66,2024-09-22 21:23:32.563431,23.32
T118042,Eggs,Tesco - Bristol Eastgate,5,13.62,2024-08-24 21:23:32.563433,68.1
T118043,Juice,Tesco - Bristol Eastgate,1,6.2,2024-04-12 21:23:32.563436,6.2
T118044,Juice,Tesco - Sheffield Hills,6,8.26,2024-12-08 21:23:32.563438,49.56
T118045,Yogurt,Tesco - Bristol Eastgate,3,3.9,2024-06-23 21:23:32.563441,11.7
T118046,Cereal,Tesco - Cardiff Bay,10,18.84,2024-10-06 21:23:32.563443,188.4
T118047,Juice,Tesco - Glasgow North,6,5.9,2025-01-17 21:23:32.563446,35.400000000000006
T118048,Yogurt,Tesco - Glasgow North,4,15.34,2024-12-07 21:23:32.563448,61.36
T118049,Cheese,Tesco - Birmingham West,2,12.19,2024-06-06 21:23:32.563453,24.38
T118050,Yogurt,Tesco - Bristol Eastgate,3,3.63,2024-08-19 21:23:32.563455,10.89
T118051,Eggs,Tesco - Glasgow North,4,16.46,2024-10-16 21:23:32.563457,65.84
T118052,Yogurt,Tesco - Liverpool South,2,2.08,2024-06-16 21:23:32.563460,4.16
T118053,Bread,Tesco - Manchester East,1,17.48,2025-01-05 21:23:32.563463,17.48
T118054,Butter,Tesco - Cardiff Bay,1,6.37,2024-11-01 21:23:32.563465,6.37
T118055,Milk,Tesco - Glasgow North,1,11.29,2024-05-28 21:23:32.563468,11.29
T118056,Cheese,Tesco - Cardiff Bay,5,18.53,2024-11-13 21:23:32.563470,92.65
T118057,Bread,Tesco - Bristol Eastgate,1,8.06,2024-09-15 21:23:32.563472,8.06
T118058,Juice,Tesco - Birmingham West,5,4.86,2024-06-07 21:23:32.563475,24.3
T118059,Yogurt,Tesco - Bristol Eastgate,4,4.32,2024-05-22 21:23:32.563477,17.28
T118060,Butter,Tesco - London Central,9,19.63,2024-08-24 21:23:32.563480,176.67
T118061,Eggs,Tesco - Leeds Market,10,9.52,2025-04-03 21:23:32.563482,95.19999999999999
T118062,Yogurt,Tesco - Liverpool South,2,8.35,2024-11-14 21:23:32.563485,16.7
T118063,Cereal,Tesco - Bristol Eastgate,5,5.86,2024-10-30 21:23:32.563488,29.3
T118064,Cereal,Tesco - Liverpool South,6,11.47,2024-05-22 21:23:32.563490,68.82000000000001
T118065,Cheese,Tesco - Leeds Market,3,2.44,2024-06-26 21:23:32.563492,7.32
T118066,Bread,Tesco - Edinburgh Central,7,5.77,2024-07-29 21:23:32.563495,40.39
T118067,Cereal,Tesco - Bristol Eastgate,6,4.7,2025-03-31 21:23:32.563497,28.200000000000003
T118068,Apples,Tesco - Edinburgh Central,3,17.82,2025-03-11 21:23:32.563500,53.46
T118069,Eggs,Tesco - Glasgow North,9,8.19,2024-06-23 21:23:32.563502,73.71
T118070,Cheese,Tesco - Sheffield Hills,6,1.22,2025-01-25 21:23:32.563505,7.32
T118071,Bread,Tesco - Birmingham West,8,10.98,2024-08-02 21:23:32.563507,87.84
T118072,Cereal,Tesco - Bristol Eastgate,3,19.65,2024-12-29 21:23:32.563510,58.949999999999996
T118073,Milk,Tesco - Edinburgh Central,1,4.23,2024-07-04 21:23:32.563512,4.23
T118074,Cheese,Tesco - Glasgow North,1,4.56,2024-04-16 21:23:32.563515,4.56
T118075,Cheese,Tesco - Cardiff Bay,2,6.8,2024-06-14 21:23:32.563517,13.6
T118076,Bread,Tesco - Leeds Market,4,1.01,2024-12-29 21:23:32.563519,4.04
T118077,Biscuits,Tesco - Bristol Eastgate,3,9.69,2024-10-23 21:23:32.563522,29.07
T118078,Cheese,Tesco - Edinburgh Central,8,1.75,2024-05-28 21:23:32.563525,14.0
T118079,Biscuits,Tesco - Manchester East,8,6.49,2024-12-27 21:23:32.563527,51.92
T118080,Biscuits,Tesco - Manchester East,3,4.75,2024-05-26 21:23:32.563529,14.25
T118081,Butter,Tesco - Cardiff Bay,10,9.85,2025-02-08 21:23:32.563532,98.5
T118082,Cheese,Tesco - Sheffield Hills,5,17.05,2025-01-02 21:23:32.563534,85.25
T118083,Yogurt,Tesco - Edinburgh Central,6,16.46,2024-06-01 21:23:32.563537,98.76
T118084,Eggs,Tesco - Manchester East,7,10.28,2024-10-29 21:23:32.563540,71.96
T118085,Biscuits,Tesco - Sheffield Hills,7,11.78,2024-08-25 21:23:32.563542,82.46
T118086,Yogurt,Tesco - Glasgow North,1,10.33,2024-09-26 21:23:32.563544,10.33
T118087,Juice,Tesco - Birmingham West,9,1.86,2025-04-02 21:23:32.563547,16.740000000000002
T118088,Biscuits,Tesco - Manchester East,4,19.41,2024-05-30 21:23:32.563549,77.64
T118089,Eggs,Tesco - Glasgow North,8,5.99,2024-07-24 21:23:32.563552,47.92
T118090,Bread,Tesco - London Central,7,8.76,2024-11-19 21:23:32.563554,61.32
T118091,Apples,Tesco - Manchester East,4,6.17,2024-09-07 21:23:32.563557,24.68
T118092,Cereal,Tesco - Sheffield Hills,1,18.24,2025-02-25 21:23:32.563559,18.24
T118093,Juice,Tesco - Cardiff Bay,10,5.24,2024-05-08 21:23:32.563561,52.400000000000006
T118094,Yogurt,Tesco - Sheffield Hills,6,5.07,2025-02-05 21:23:32.563564,30.42
T118095,Apples,Tesco - Glasgow North,4,5.45,2025-03-19 21:23:32.563566,21.8
T118096,Biscuits,Tesco - London Central,6,2.32,2024-09-03 21:23:32.563569,13.919999999999998
T118097,Eggs,Tesco - Edinburgh Central,6,8.66,2024-08-19 21:23:32.563571,51.96
T118098,Juice,Tesco - Birmingham West,8,13.49,2024-05-17 21:23:32.563574,107.92
T118099,Yogurt,Tesco - Sheffield Hills,5,7.87,2024-09-23 21:23:32.563576,39.35
T118100,Eggs,Tesco - Leeds Market,2,18.57,2024-05-30 21:23:32.563580,37.14
T118101,Juice,Tesco - Leeds Market,5,17.35,2024-05-21 21:23:32.563582,86.75
T118102,Milk,Tesco - Liverpool South,4,2.36,2024-07-30 21:23:32.563585,9.44
T118103,Cheese,Tesco - Leeds Market,9,7.58,2024-07-22 21:23:32.563587,68.22
T118104,Eggs,Tesco - Birmingham West,3,4.51,2024-12-22 21:23:32.563590,13.53
T118105,Apples,Tesco - Sheffield Hills,8,3.78,2024-08-10 21:23:32.563592,30.24
T118106,Juice,Tesco - Leeds Market,1,8.84,2025-01-03 21:23:32.563595,8.84
T118107,Butter,Tesco - Manchester East,4,8.75,2024-06-22 21:23:32.563597,35.0
T118108,Bread,Tesco - Liverpool South,8,19.79,2024-10-27 21:23:32.563600,158.32
T118109,Cereal,Tesco - London Central,6,16.79,2025-02-07 21:23:32.563602,100.74
T118110,Eggs,Tesco - Cardiff Bay,4,7.73,2024-08-13 21:23:32.563605,30.92
T118111,Yogurt,Tesco - Edinburgh Central,6,1.56,2025-03-16 21:23:32.563607,9.36
T118112,Cheese,Tesco - Glasgow North,2,16.13,2024-09-21 21:23:32.563610,32.26
T118113,Milk,Tesco - Manchester East,8,18.15,2024-09-03 21:23:32.563612,145.2
T118114,Cheese,Tesco - Edinburgh Central,4,9.53,2024-12-05 21:23:32.563614,38.12
T118115,Apples,Tesco - Sheffield Hills,8,13.42,2025-02-12 21:23:32.563617,107.36
T118116,Yogurt,Tesco - Liverpool South,8,8.89,2024-08-19 21:23:32.563619,71.12
T118117,Biscuits,Tesco - Bristol Eastgate,10,14.86,2024-12-17 21:23:32.563622,148.6
T118118,Milk,Tesco - Glasgow North,3,5.6,2025-04-05 21:23:32.563624,16.799999999999997
T118119,Butter,Tesco - Glasgow North,7,17.06,2024-10-17 21:23:32.563627,119.41999999999999
T118120,Eggs,Tesco - Sheffield Hills,1,6.08,2024-05-11 21:23:32.563629,6.08
T118121,Butter,Tesco - London Central,3,16.9,2024-05-25 21:23:32.563631,50.699999999999996
T118122,Yogurt,Tesco - Birmingham West,3,5.57,2024-08-01 21:23:32.563634,16.71
T118123,Biscuits,Tesco - London Central,1,17.37,2024-06-13 21:23:32.563636,17.37
T118124,Milk,Tesco - Sheffield Hills,5,17.99,2024-07-09 21:23:32.563639,89.94999999999999
T118125,Juice,Tesco - Glasgow North,4,14.05,2024-04-23 21:23:32.563641,56.2
T118126,Biscuits,Tesco - Sheffield Hills,9,3.9,2025-02-24 21:23:32.563644,35.1
T118127,Eggs,Tesco - Manchester East,7,8.82,2024-06-08 21:23:32.563646,61.74
T118128,Bread,Tesco - Sheffield Hills,6,7.56,2024-08-30 21:23:32.563649,45.36
T118129,Juice,Tesco - Cardiff Bay,2,11.4,2024-04-28 21:23:32.563651,22.8
T118130,Apples,Tesco - Sheffield Hills,4,10.17,2024-08-16 21:23:32.563654,40.68
T118131,Yogurt,Tesco - Sheffield Hills,1,5.45,2024-06-21 21:23:32.563656,5.45
T118132,Eggs,Tesco - Leeds Market,4,3.08,2024-10-28 21:23:32.563658,12.32
T118133,Bread,Tesco - Manchester East,4,11.93,2024-09-05 21:23:32.563661,47.72
T118134,Butter,Tesco - Cardiff Bay,4,6.27,2025-01-26 21:23:32.563664,25.08
T118135,Cheese,Tesco - Glasgow North,9,11.28,2024-10-25 21:23:32.563666,101.52
T118136,Cheese,Tesco - Birmingham West,4,8.72,2024-04-13 21:23:32.563669,34.88
T118137,Biscuits,Tesco - Liverpool South,8,12.3,2024-12-30 21:23:32.563671,98.4
T118138,Cereal,Tesco - Bristol Eastgate,6,15.59,2024-10-04 21:23:32.563673,93.53999999999999
T118139,Biscuits,Tesco - Birmingham West,3,8.3,2024-07-07 21:23:32.563676,24.900000000000002
T118140,Yogurt,Tesco - Glasgow North,9,1.53,2025-02-14 21:23:32.563679,13.77
T118141,Yogurt,Tesco - Birmingham West,10,2.53,2024-10-23 21:23:32.563681,25.299999999999997
T118142,Butter,Tesco - Sheffield Hills,2,2.42,2024-06-12 21:23:32.563684,4.84
T118143,Bread,Tesco - Cardiff Bay,4,8.57,2024-10-05 21:23:32.563686,34.28
T118144,Bread,Tesco - Cardiff Bay,9,18.58,2024-06-01 21:23:32.563689,167.21999999999997
T118145,Biscuits,Tesco - Manchester East,2,3.3,2025-03-03 21:23:32.563691,6.6
T118146,Butter,Tesco - London Central,8,9.89,2024-06-09 21:23:32.563693,79.12
T118147,Bread,Tesco - Birmingham West,3,10.49,2024-06-11 21:23:32.563696,31.47
T118148,Cheese,Tesco - Leeds Market,1,3.99,2025-03-23 21:23:32.563699,3.99
T118149,Cereal,Tesco - Edinburgh Central,9,5.64,2025-01-31 21:23:32.563701,50.76
T118150,Apples,Tesco - Glasgow North,4,6.35,2024-05-20 21:23:32.563703,25.4
T118151,Bread,Tesco - Leeds Market,8,18.3,2024-10-03 21:23:32.563706,146.4
T118152,Butter,Tesco - London Central,7,2.95,2025-03-29 21:23:32.563708,20.650000000000002
T118153,Cheese,Tesco - Bristol Eastgate,7,15.19,2024-06-14 21:23:32.563711,106.33
T118154,Bread,Tesco - Manchester East,4,8.03,2024-08-10 21:23:32.563713,32.12
T118155,Eggs,Tesco - Sheffield Hills,10,3.5,2024-05-24 21:23:32.563716,35.0
T118156,Biscuits,Tesco - Birmingham West,1,10.74,2024-12-29 21:23:32.563718,10.74
T118157,Butter,Tesco - Sheffield Hills,1,9.95,2025-02-13 21:23:32.563721,9.95
T118158,Milk,Tesco - London Central,8,9.8,2024-08-24 21:23:32.563723,78.4
T118159,Apples,Tesco - Glasgow North,10,11.52,2024-11-16 21:23:32.563725,115.19999999999999
T118160,Apples,Tesco - Manchester East,7,19.63,2024-10-20 21:23:32.563728,137.41
T118161,Biscuits,Tesco - Edinburgh Central,3,14.28,2025-04-01 21:23:32.563730,42.839999999999996
T118162,Butter,Tesco - London Central,7,14.05,2025-03-25 21:23:32.563733,98.35000000000001
T118163,Eggs,Tesco - Bristol Eastgate,10,19.61,2024-09-23 21:23:32.563735,196.1
T118164,Biscuits,Tesco - Liverpool South,9,7.21,2024-11-21 21:23:32.563738,64.89
T118165,Milk,Tesco - Cardiff Bay,6,7.36,2024-07-02 21:23:32.563740,44.160000000000004
T118166,Eggs,Tesco - Cardiff Bay,7,14.4,2025-03-06 21:23:32.563743,100.8
T118167,Milk,Tesco - London Central,8,11.11,2024-11-12 21:23:32.563745,88.88
T118168,Cheese,Tesco - Manchester East,1,9.17,2024-08-13 21:23:32.563748,9.17
T118169,Eggs,Tesco - Birmingham West,4,1.31,2024-10-16 21:23:32.563751,5.24
T118170,Cheese,Tesco - Manchester East,7,13.35,2024-08-23 21:23:32.563753,93.45
T118171,Apples,Tesco - Leeds Market,5,1.37,2025-01-13 21:23:32.563756,6.8500000000000005
T118172,Biscuits,Tesco - Glasgow North,7,8.21,2024-06-10 21:23:32.563758,57.470000000000006
T118173,Bread,Tesco - Liverpool South,3,2.79,2024-08-19 21:23:32.563760,8.370000000000001
T118174,Apples,Tesco - Manchester East,3,8.36,2024-10-03 21:23:32.563763,25.08
T118175,Apples,Tesco - Manchester East,3,6.69,2024-07-26 21:23:32.563765,20.07
T118176,Apples,Tesco - Manchester East,7,14.25,2025-02-11 21:23:32.563768,99.75
T118177,Yogurt,Tesco - Birmingham West,5,10.59,2025-01-25 21:23:32.563770,52.95
T118178,Cheese,Tesco - Manchester East,10,3.0,2024-06-25 21:23:32.563773,30.0
T118179,Biscuits,Tesco - Manchester East,5,2.61,2024-10-07 21:23:32.563775,13.049999999999999
T118180,Butter,Tesco - London Central,10,6.25,2024-06-23 21:23:32.563778,62.5
T118181,Apples,Tesco - Edinburgh Central,6,16.85,2024-09-02 21:23:32.563780,101.10000000000001
T118182,Cheese,Tesco - Liverpool South,3,10.73,2024-07-10 21:23:32.563783,32.19
T118183,Milk,Tesco - London Central,2,1.4,2024-04-20 21:23:32.563785,2.8
T118184,Bread,Tesco - Glasgow North,4,17.14,2024-11-11 21:23:32.563788,68.56
T118185,Bread,Tesco - Sheffield Hills,3,10.03,2025-03-12 21:23:32.563790,30.089999999999996
T118186,Yogurt,Tesco - Bristol Eastgate,1,8.89,2025-02-09 21:23:32.563793,8.89
T118187,Eggs,Tesco - Bristol Eastgate,5,14.95,2024-12-10 21:23:32.563795,74.75
T118188,Butter,Tesco - Sheffield Hills,8,17.37,2024-08-25 21:23:32.563797,138.96
T118189,Milk,Tesco - Leeds Market,7,10.42,2024-12-04 21:23:32.563800,72.94
T118190,Juice,Tesco - Manchester East,5,7.31,2024-11-05 21:23:32.563802,36.55
T118191,Yogurt,Tesco - Liverpool South,5,16.18,2024-05-13 21:23:32.563805,80.9
T118192,Cereal,Tesco - London Central,10,7.61,2024-08-14 21:23:32.563807,76.10000000000001
T118193,Biscuits,Tesco - Edinburgh Central,7,6.75,2025-01-21 21:23:32.563810,47.25
T118194,Eggs,Tesco - Birmingham West,4,6.21,2024-06-27 21:23:32.563812,24.84
T118195,Cereal,Tesco - Sheffield Hills,4,19.06,2024-07-22 21:23:32.563815,76.24
T118196,Cheese,Tesco - Sheffield Hills,7,15.57,2024-04-27 21:23:32.563819,108.99000000000001
T118197,Butter,Tesco - Glasgow North,8,3.92,2025-02-17 21:23:32.563822,31.36
T118198,Yogurt,Tesco - Bristol Eastgate,5,11.11,2025-02-23 21:23:32.563824,55.55
T118199,Eggs,Tesco - Edinburgh Central,4,9.74,2024-11-15 21:23:32.563826,38.96
T118200,Biscuits,Tesco - Liverpool South,9,18.51,2024-12-14 21:23:32.563829,166.59
T118201,Milk,Tesco - London Central,5,12.42,2024-05-01 21:23:32.563832,62.1
T118202,Cheese,Tesco - Manchester East,7,19.15,2024-04-22 21:23:32.563834,134.04999999999998
T118203,Juice,Tesco - Sheffield Hills,3,15.0,2025-01-06 21:23:32.563837,45.0
T118204,Milk,Tesco - Glasgow North,3,14.78,2024-08-07 21:23:32.563839,44.339999999999996
T118205,Apples,Tesco - Liverpool South,7,1.53,2024-11-27 21:23:32.563842,10.71
T118206,Butter,Tesco - Edinburgh Central,3,18.25,2024-07-04 21:23:32.563844,54.75
T118207,Cheese,Tesco - Liverpool South,1,13.84,2024-05-24 21:23:32.563847,13.84
T118208,Biscuits,Tesco - Glasgow North,1,18.83,2024-06-12 21:23:32.563849,18.83
T118209,Cheese,Tesco - Sheffield Hills,4,15.88,2025-01-15 21:23:32.563852,63.52
T118210,Milk,Tesco - Manchester East,5,7.85,2025-03-04 21:23:32.563854,39.25
T118211,Yogurt,Tesco - Sheffield Hills,5,11.4,2025-02-06 21:23:32.563857,57.0
T118212,Biscuits,Tesco - Birmingham West,7,15.8,2024-09-02 21:23:32.563859,110.60000000000001
T118213,Bread,Tesco - Liverpool South,8,1.76,2025-02-26 21:23:32.563862,14.08
T118214,Cereal,Tesco - Bristol Eastgate,6,12.69,2024-05-15 21:23:32.563864,76.14
T118215,Butter,Tesco - Manchester East,2,8.48,2024-09-14 21:23:32.563867,16.96
T118216,Juice,Tesco - London Central,1,15.42,2024-06-15 21:23:32.563869,15.42
T118217,Yogurt,Tesco - Birmingham West,1,5.27,2025-02-16 21:23:32.563872,5.27
T118218,Bread,Tesco - Birmingham West,7,10.89,2024-12-23 21:23:32.563874,76.23
T118219,Juice,Tesco - Birmingham West,6,10.94,2024-06-23 21:23:32.563877,65.64
T118220,Juice,Tesco - Birmingham West,10,11.42,2024-12-17 21:23:32.563879,114.2
T118221,Yogurt,Tesco - Leeds Market,1,18.4,2024-04-17 21:23:32.563882,18.4
T118222,Cheese,Tesco - Cardiff Bay,9,3.56,2024-12-01 21:23:32.563884,32.04
T118223,Apples,Tesco - Leeds Market,2,4.22,2024-08-29 21:23:32.563887,8.44
T118224,Juice,Tesco - London Central,2,13.42,2025-04-03 21:23:32.563889,26.84
T118225,Apples,Tesco - Bristol Eastgate,7,8.51,2024-05-19 21:23:32.563891,59.57
T118226,Apples,Tesco - Birmingham West,8,5.47,2024-05-11 21:23:32.563894,43.76
T118227,Eggs,Tesco - Birmingham West,2,13.87,2024-08-11 21:23:32.563897,27.74
T118228,Biscuits,Tesco - Leeds Market,10,19.26,2025-01-31 21:23:32.563899,192.60000000000002
T118229,Eggs,Tesco - Cardiff Bay,4,9.98,2024-08-26 21:23:32.563901,39.92
T118230,Cheese,Tesco - Sheffield Hills,10,18.9,2024-11-06 21:23:32.563904,189.0
T118231,Eggs,Tesco - Edinburgh Central,8,11.42,2024-11-21 21:23:32.563906,91.36
T118232,Butter,Tesco - Cardiff Bay,5,15.25,2024-10-28 21:23:32.563909,76.25
T118233,Biscuits,Tesco - London Central,10,13.1,2025-01-22 21:23:32.563911,131.0
T118234,Biscuits,Tesco - Sheffield Hills,5,7.2,2024-10-04 21:23:32.563914,36.0
T118235,Cheese,Tesco - Birmingham West,6,19.71,2024-06-16 21:23:32.563916,118.26
T118236,Butter,Tesco - London Central,1,5.38,2025-03-26 21:23:32.563919,5.38
T118237,Cheese,Tesco - Glasgow North,2,16.05,2024-08-06 21:23:32.563921,32.1
T118238,Eggs,Tesco - Liverpool South,8,19.86,2024-12-30 21:23:32.563924,158.88
T118239,Butter,Tesco - London Central,10,1.98,2024-07-10 21:23:32.563926,19.8
T118240,Juice,Tesco - London Central,10,6.78,2024-12-27 21:23:32.563929,67.8
T118241,Eggs,Tesco - Sheffield Hills,2,16.34,2025-03-02 21:23:32.563931,32.68
T118242,Biscuits,Tesco - Manchester East,2,14.01,2024-05-03 21:23:32.563934,28.02
T118243,Apples,Tesco - Liverpool South,1,1.61,2025-03-27 21:23:32.563936,1.61
T118244,Butter,Tesco - London Central,10,15.41,2024-09-28 21:23:32.563939,154.1
T118245,Juice,Tesco - Bristol Eastgate,10,3.86,2024-12-04 21:23:32.563941,38.6
T118246,Butter,Tesco - Leeds Market,7,6.65,2025-03-23 21:23:32.563944,46.550000000000004
T118247,Bread,Tesco - London Central,4,12.27,2024-08-18 21:23:32.563946,49.08
T118248,Biscuits,Tesco - Cardiff Bay,7,12.91,2025-03-16 21:23:32.563949,90.37
T118249,Biscuits,Tesco - Cardiff Bay,8,15.29,2024-09-29 21:23:32.563951,122.32
T118250,Biscuits,Tesco - Manchester East,10,19.83,2024-08-12 21:23:32.563953,198.29999999999998
T118251,Bread,Tesco - Glasgow North,9,1.55,2024-10-26 21:23:32.563956,13.950000000000001
T118252,Yogurt,Tesco - Sheffield Hills,2,8.18,2024-04-13 21:23:32.563959,16.36
T118253,Cheese,Tesco - Birmingham West,7,12.51,2024-06-30 21:23:32.563961,87.57
T118254,Bread,Tesco - Leeds Market,1,11.6,2025-04-04 21:23:32.563963,11.6
T118255,Milk,Tesco - Liverpool South,2,11.34,2024-08-31 21:23:32.563966,22.68
T118256,Juice,Tesco - Glasgow North,2,18.47,2024-06-10 21:23:32.563968,36.94
T118257,Eggs,Tesco - Edinburgh Central,7,13.84,2024-12-21 21:23:32.563971,96.88
T118258,Butter,Tesco - Leeds Market,2,17.99,2024-05-06 21:23:32.563973,35.98
T118259,Bread,Tesco - Leeds Market,1,11.59,2024-05-19 21:23:32.563976,11.59
T118260,Juice,Tesco - Manchester East,4,16.28,2025-01-06 21:23:32.563978,65.12
T118261,Apples,Tesco - Edinburgh Central,4,5.24,2024-06-04 21:23:32.563981,20.96
T118262,Juice,Tesco - Bristol Eastgate,10,14.89,2024-05-27 21:23:32.563983,148.9
T118263,Butter,Tesco - Glasgow North,6,6.41,2024-11-27 21:23:32.563986,38.46
T118264,Cereal,Tesco - Leeds Market,4,2.76,2024-10-29 21:23:32.563988,11.04
T118265,Juice,Tesco - Sheffield Hills,9,13.79,2024-08-29 21:23:32.563991,124.10999999999999
T118266,Cheese,Tesco - Glasgow North,4,11.72,2024-10-30 21:23:32.563993,46.88
T118267,Cereal,Tesco - Liverpool South,1,9.58,2024-04-23 21:23:32.563996,9.58
T118268,Apples,Tesco - Bristol Eastgate,6,13.18,2025-01-05 21:23:32.563998,79.08
T118269,Cereal,Tesco - Leeds Market,5,15.1,2025-01-12 21:23:32.564001,75.5
T118270,Bread,Tesco - Glasgow North,9,4.18,2025-02-01 21:23:32.564003,37.62
T118271,Eggs,Tesco - Bristol Eastgate,10,3.79,2024-05-02 21:23:32.564005,37.9
T118272,Apples,Tesco - Sheffield Hills,2,8.75,2024-10-18 21:23:32.564008,17.5
T118273,Butter,Tesco - Glasgow North,8,9.24,2024-12-16 21:23:32.564010,73.92
T118274,Cereal,Tesco - Sheffield Hills,8,1.61,2025-02-16 21:23:32.564013,12.88
T118275,Yogurt,Tesco - Sheffield Hills,2,2.45,2024-04-28 21:23:32.564015,4.9
T118276,Milk,Tesco - Cardiff Bay,3,5.1,2024-04-18 21:23:32.564018,15.299999999999999
T118277,Milk,Tesco - Cardiff Bay,9,3.06,2024-08-25 21:23:32.564020,27.54
T118278,Bread,Tesco - Edinburgh Central,4,6.05,2025-02-01 21:23:32.564023,24.2
T118279,Eggs,Tesco - Birmingham West,7,19.72,2025-03-17 21:23:32.564025,138.04
T118280,Juice,Tesco - Manchester East,1,13.93,2024-06-27 21:23:32.564028,13.93
T118281,Juice,Tesco - Cardiff Bay,8,1.65,2024-04-12 21:23:32.564032,13.2
T118282,Biscuits,Tesco - Bristol Eastgate,3,8.34,2024-06-24 21:23:32.564034,25.02
T118283,Milk,Tesco - Cardiff Bay,2,1.93,2024-07-21 21:23:32.564037,3.86
T118284,Eggs,Tesco - Birmingham West,10,11.66,2024-11-13 21:23:32.564040,116.6
T118285,Yogurt,Tesco - Edinburgh Central,7,19.39,2024-08-07 21:23:32.564042,135.73000000000002
T118286,Juice,Tesco - Birmingham West,3,4.05,2024-10-22 21:23:32.564044,12.149999999999999
T118287,Apples,Tesco - Birmingham West,5,2.38,2025-01-19 21:23:32.564047,11.899999999999999
T118288,Apples,Tesco - Liverpool South,6,7.2,2024-10-06 21:23:32.564050,43.2
T118289,Cereal,Tesco - Edinburgh Central,9,17.33,2024-09-07 21:23:32.564052,155.96999999999997
T118290,Apples,Tesco - Sheffield Hills,7,8.31,2024-11-09 21:23:32.564054,58.17
T118291,Apples,Tesco - Birmingham West,8,2.35,2024-04-15 21:23:32.564057,18.8
T118292,Biscuits,Tesco - Manchester East,7,3.84,2024-08-25 21:23:32.564060,26.88
T118293,Apples,Tesco - Leeds Market,10,14.08,2025-03-05 21:23:32.564062,140.8
T118294,Bread,Tesco - London Central,8,15.63,2024-05-04 21:23:32.564065,125.04
T118295,Cereal,Tesco - Bristol Eastgate,8,11.07,2025-01-17 21:23:32.564067,88.56
T118296,Milk,Tesco - Birmingham West,2,2.39,2024-04-12 21:23:32.564069,4.78
T118297,Bread,Tesco - Edinburgh Central,8,15.96,2025-02-22 21:23:32.564072,127.68
T118298,Apples,Tesco - Manchester East,10,1.58,2024-04-29 21:23:32.564075,15.8
T118299,Yogurt,Tesco - London Central,10,1.45,2024-07-06 21:23:32.564077,14.5
T118300,Milk,Tesco - Bristol Eastgate,1,13.61,2025-02-03 21:23:32.564080,13.61
T118301,Apples,Tesco - Liverpool South,3,6.96,2024-05-23 21:23:32.564083,20.88
T118302,Yogurt,Tesco - Leeds Market,7,14.58,2025-02-22 21:23:32.564085,102.06
T118303,Eggs,Tesco - Birmingham West,9,3.99,2024-07-06 21:23:32.564088,35.910000000000004
T118304,Cereal,Tesco - Birmingham West,1,3.46,2024-05-12 21:23:32.564090,3.46
T118305,Cereal,Tesco - Sheffield Hills,7,13.0,2025-01-09 21:23:32.564093,91.0
T118306,Cereal,Tesco - Glasgow North,3,18.81,2025-03-09 21:23:32.564095,56.42999999999999
T118307,Biscuits,Tesco - Birmingham West,5,15.83,2024-07-28 21:23:32.564098,79.15
T118308,Biscuits,Tesco - London Central,1,13.55,2025-03-19 21:23:32.564100,13.55
T118309,Biscuits,Tesco - Bristol Eastgate,6,15.61,2025-02-24 21:23:32.564102,93.66
T118310,Cereal,Tesco - Edinburgh Central,9,7.54,2024-08-11 21:23:32.564105,67.86
T118311,Eggs,Tesco - Manchester East,3,13.39,2024-05-12 21:23:32.564107,40.17
T118312,Biscuits,Tesco - Leeds Market,3,4.42,2024-12-27 21:23:32.564110,13.26
T118313,Juice,Tesco - Sheffield Hills,1,6.15,2024-08-07 21:23:32.564113,6.15
T118314,Milk,Tesco - Glasgow North,8,3.35,2025-02-13 21:23:32.564115,26.8
T118315,Juice,Tesco - Bristol Eastgate,2,4.49,2024-04-23 21:23:32.564117,8.98
T118316,Yogurt,Tesco - Birmingham West,5,19.32,2024-12-03 21:23:32.564120,96.6
T118317,Bread,Tesco - London Central,7,14.95,2024-09-23 21:23:32.564123,104.64999999999999
T118318,Eggs,Tesco - Sheffield Hills,2,7.71,2024-12-26 21:23:32.564125,15.42
T118319,Yogurt,Tesco - Birmingham West,10,3.36,2025-03-30 21:23:32.564127,33.6
T118320,Bread,Tesco - Birmingham West,7,6.91,2024-10-26 21:23:32.564130,48.370000000000005
T118321,Bread,Tesco - Leeds Market,7,2.5,2025-03-29 21:23:32.564132,17.5
T118322,Yogurt,Tesco - London Central,3,16.13,2024-05-10 21:23:32.564135,48.39
T118323,Eggs,Tesco - Cardiff Bay,3,5.73,2025-02-25 21:23:32.564137,17.19
T118324,Juice,Tesco - Bristol Eastgate,7,1.88,2025-02-20 21:23:32.564140,13.16
T118325,Cheese,Tesco - Liverpool South,8,15.25,2024-12-31 21:23:32.564142,122.0
T118326,Butter,Tesco - Edinburgh Central,7,5.69,2024-11-23 21:23:32.564145,39.830000000000005
T118327,Cheese,Tesco - Manchester East,6,15.45,2024-09-13 21:23:32.564147,92.69999999999999
